id,university,book_title,quantity,date
449,Trident University International,Entrepreneurial Finance,347,10/24/2015
449,Trident University International,Mathematics for Business,322,10/4/2015
449,Trident University International,Principles of Risk Management and Insurance,146,1/13/2016
449,Trident University International,John E. Freund's Mathematical Statistics with Applications,340,10/18/2015
449,Trident University International,Economics,364,3/17/2015
449,Trident University International,Brief Calculus & Its Applications,361,1/19/2016
449,Trident University International,"Corporate Finance, The Core",50,9/6/2015
449,Trident University International,Modern Systems Analysis and Design,698,6/22/2015
449,Trident University International,Academic Reading,266,1/13/2016
449,Trident University International,Trigonometry,72,11/26/2015
449,Trident University International,The Practice of Public Relations,493,10/16/2015
449,Trident University International,Java Software Structures,273,2/27/2016
449,Trident University International,John E. Freund's Mathematical Statistics with Applications,448,3/9/2015
449,Trident University International,The DK Handbook,519,1/1/2016
449,Trident University International,The DK Guide to Literature,662,9/12/2015
449,Trident University International,Mathematics for Business,654,9/20/2015
449,Trident University International,College Algebra: An Early Functions Approach,336,8/15/2015
449,Trident University International,Horngren's Financial & Managerial Accounting. The Financial Chapters,486,2/9/2016
449,Trident University International,Public Relations Practices,694,8/8/2015
449,Trident University International,Business Communication,352,4/13/2015
450,University of Vermont,Microeconomics: Theory and Applications with Calculus,90,10/17/2015
450,University of Vermont,Ownership Series: Ownership: Effective Planning,554,2/20/2016
450,University of Vermont,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",399,2/16/2016
450,University of Vermont,Essential Statistics,240,8/25/2015
450,University of Vermont,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",263,5/26/2015
450,University of Vermont,Elementary Algebra,659,7/27/2015
450,University of Vermont,Ownership Series: Ownership: Accountability,338,10/15/2015
450,University of Vermont,Machine Design,346,10/2/2015
450,University of Vermont,Adaptive Filter Theory,155,7/8/2015
450,University of Vermont,LB Brief with Tabs,155,9/12/2015
450,University of Vermont,Management: A Focus on Leaders,77,12/13/2015
450,University of Vermont,Business Statistics: A First Course,316,10/26/2015
450,University of Vermont,Visual C# 2012 How to Program,505,9/2/2015
450,University of Vermont,Basics of Web Design: HTML5 & CSS3,694,12/9/2015
450,University of Vermont,Principles of Economics,149,11/30/2015
450,University of Vermont,Literature and the Writing Process,280,3/7/2015
451,Missouri University of Science and Technology,International Monetary & Financial  Economics,600,12/17/2015
451,Missouri University of Science and Technology,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),76,9/25/2015
451,Missouri University of Science and Technology,Operations Management,132,4/12/2015
451,Missouri University of Science and Technology,Building College Vocabulary Strategies,418,10/31/2015
451,Missouri University of Science and Technology,Management: A Focus on Leaders,608,10/1/2015
451,Missouri University of Science and Technology,Fundamentals of Statistics,413,12/16/2015
451,Missouri University of Science and Technology,Elementary Statistics,276,6/14/2015
451,Missouri University of Science and Technology,Introduction to Financial Accounting,354,10/2/2015
451,Missouri University of Science and Technology,Precalculus,605,8/9/2015
451,Missouri University of Science and Technology,"Money, Banking, and the Financial System",453,6/10/2015
451,Missouri University of Science and Technology,Survey of Economics,385,3/9/2015
451,Missouri University of Science and Technology,Ownership Series: Ownership: Critical Thinking,79,6/9/2015
451,Missouri University of Science and Technology,Using MIS,260,6/11/2015
451,Missouri University of Science and Technology,Macroeconomics,505,5/8/2015
451,Missouri University of Science and Technology,Machine Design,657,9/8/2015
451,Missouri University of Science and Technology,Survey of Economics,59,12/16/2015
451,Missouri University of Science and Technology,Trigonometry,281,2/29/2016
451,Missouri University of Science and Technology,Basics of Web Design: HTML5 & CSS3,211,5/3/2015
451,Missouri University of Science and Technology,International Management: Text and Cases,214,8/22/2015
451,Missouri University of Science and Technology,"Strategies for Successful Writing, Concise Edition",682,11/6/2015
451,Missouri University of Science and Technology,Ownership Series: Ownership: Critical Thinking,658,9/3/2015
451,Missouri University of Science and Technology,Basic Technical Mathematics,425,5/1/2015
451,Missouri University of Science and Technology,Digital Business Networks,444,4/8/2015
451,Missouri University of Science and Technology,Using MIS,285,7/5/2015
452,University of Louisiana at Lafayette,Making the Team,267,2/25/2016
452,University of Louisiana at Lafayette,"Writing for Life: Paragraphs and Essays, 3E",533,9/30/2015
452,University of Louisiana at Lafayette,Experiencing MIS,64,12/1/2015
452,University of Louisiana at Lafayette,Electronic Commerce 2012,288,11/14/2015
452,University of Louisiana at Lafayette,Principles of Economics,135,11/9/2015
452,University of Louisiana at Lafayette,Mathematics for Business,384,2/16/2016
452,University of Louisiana at Lafayette,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,587,3/29/2015
453,High Point University,Introductory and Intermediate Algebra 5e,441,3/3/2016
453,High Point University,Business Math,388,1/23/2016
453,High Point University,Basic College Vocabulary Strategies,25,3/20/2015
453,High Point University,"Macroeconomics, 2/e",247,7/20/2015
453,High Point University,Trigonometry,405,2/20/2016
453,High Point University,Microeconomics: Theory and Applications with Calculus,30,8/10/2015
453,High Point University,Mathematics for Elementary Teachers with Activity Manual,286,11/16/2015
453,High Point University,Statistics for Business: Decision Making and Analysis,221,5/13/2015
453,High Point University,College Algebra,680,3/26/2015
453,High Point University,Database Processing,546,11/10/2015
453,High Point University,"Macroeconomics, 2/e",80,5/1/2015
453,High Point University,Management: A Focus on Leaders,675,3/18/2015
453,High Point University,Precalculus: Essentials,413,6/13/2015
453,High Point University,Principles of Operations Management,42,1/22/2016
453,High Point University,Employment Law,452,4/23/2015
453,High Point University,International Business,663,6/11/2015
453,High Point University,LB Brief with Tabs,500,1/30/2016
453,High Point University,"Integrated Advertising, Promotion, and Marketing Communications",475,6/2/2015
453,High Point University,Statistics for Business and Economics,673,3/20/2015
453,High Point University,MIS Essentials,686,7/5/2015
453,High Point University,Building Java Programs,525,3/6/2016
453,High Point University,Economics Today,25,8/7/2015
453,High Point University,Algebra and Trigonometry,416,10/19/2015
453,High Point University,"The Curious Writer, Concise Edition",674,3/22/2015
453,High Point University,Horngren's Financial & Managerial Accounting,285,8/6/2015
454,Fayetteville State University,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,310,11/19/2015
454,Fayetteville State University,Java Software Structures,588,10/29/2015
454,Fayetteville State University,Microeconomics,129,8/25/2015
454,Fayetteville State University,Macroeconomics,242,12/18/2015
455,University of Southern Mississippi,The Blair Reader,526,12/27/2015
455,University of Southern Mississippi,Principles of Economics,277,8/23/2015
455,University of Southern Mississippi,The Economics of Sports,191,8/25/2015
455,University of Southern Mississippi,Business Statistics: A First Course,502,11/17/2015
455,University of Southern Mississippi,Economics,520,12/13/2015
455,University of Southern Mississippi,"Global Issues, Local Arguments",92,5/19/2015
455,University of Southern Mississippi,Bridging the Gap,395,12/19/2015
455,University of Southern Mississippi,Manager's Bookshelf,566,9/25/2015
455,University of Southern Mississippi,Algebra and Trigonometry,311,3/14/2015
455,University of Southern Mississippi,The DK Guide to Literature,664,10/12/2015
455,University of Southern Mississippi,Ownership Series: Ownership: Effective Planning,267,9/16/2015
455,University of Southern Mississippi,Marketing Research,100,4/20/2015
455,University of Southern Mississippi,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",228,10/22/2015
455,University of Southern Mississippi,Business Statistics: A First Course,52,10/9/2015
456,Oregon State University,The Curious Writer,364,7/30/2015
456,Oregon State University,Principles of Economics,492,5/11/2015
456,Oregon State University,QuickBooks Pro 2013: A Complete Course,331,4/7/2015
456,Oregon State University,Operations Management,44,8/12/2015
456,Oregon State University,"Strategies for Successful Writing, Concise Edition",93,7/4/2015
456,Oregon State University,Macroeconomics,177,2/8/2016
456,Oregon State University,Human Resource Management,637,8/10/2015
456,Oregon State University,Elementary & Intermediate Algebra,675,2/15/2016
456,Oregon State University,Java Software Structures,47,9/21/2015
456,Oregon State University,Marketing Research,164,4/24/2015
456,Oregon State University,Adaptive Filter Theory,181,7/27/2015
456,Oregon State University,Principles of Operations Management,441,10/2/2015
456,Oregon State University,Development Economics,218,5/20/2015
457,City University of Seattle,Customer Service: Career Success through Customer Loyalty,370,5/17/2015
457,City University of Seattle,Mechanics of Materials,484,6/14/2015
457,City University of Seattle,Statistics for Business and Economics,388,1/27/2016
457,City University of Seattle,Excursions in Modern Mathematics,171,4/2/2015
457,City University of Seattle,Data Structures and Algorithm Analysis in C++,362,10/10/2015
457,City University of Seattle,Reliability Engineering,680,11/12/2015
457,City University of Seattle,Managerial Economics,647,1/17/2016
457,City University of Seattle,Electronic Commerce 2012,690,11/14/2015
457,City University of Seattle,"Horngren's Financial & Managerial Accounting, The Managerial Chapters",219,2/25/2016
457,City University of Seattle,Precalculus: Essentials,663,11/11/2015
457,City University of Seattle,Essentials of Database Management,486,8/2/2015
457,City University of Seattle,"Money, Banking, and the Financial System",470,4/8/2015
457,City University of Seattle,Basic Technical Mathematics with Calculus,647,3/22/2015
457,City University of Seattle,"Strategies for Successful Writing, Concise Edition",308,9/8/2015
457,City University of Seattle,Opportunities and Challenges of Workplace Diversity,330,1/13/2016
457,City University of Seattle,Style: Lessons in Clarity and Grace 11E,611,9/20/2015
457,City University of Seattle,"Corporate Finance, The Core",461,5/30/2015
457,City University of Seattle,Precalculus,381,4/9/2015
457,City University of Seattle,Essentials of Entrepreneurship and Small Business Management,408,11/11/2015
457,City University of Seattle,Sterling Stories,270,6/5/2015
457,City University of Seattle,Hands-On Database,79,8/21/2015
457,City University of Seattle,Microeconomics,598,10/27/2015
457,City University of Seattle,Essential Math 4e,624,12/12/2015
457,City University of Seattle,Introductory and Intermediate Algebra 5e,647,2/13/2016
458,California State Polytechnic University-Pomona,Fundamentals of Futures and Options Markets,441,2/18/2016
458,California State Polytechnic University-Pomona,Macroeconomics,105,9/30/2015
458,California State Polytechnic University-Pomona,Microeconomics: Theory and Applications with Calculus,328,2/29/2016
458,California State Polytechnic University-Pomona,The Economics of Sports,406,4/18/2015
458,California State Polytechnic University-Pomona,College Algebra with Modeling & Visualization,313,6/28/2015
458,California State Polytechnic University-Pomona,Management: A Focus on Leaders,684,2/24/2016
458,California State Polytechnic University-Pomona,"Prealgebra and Introductory Algebra, 4e",186,7/23/2015
458,California State Polytechnic University-Pomona,Principles of Risk Management and Insurance,256,1/6/2016
458,California State Polytechnic University-Pomona,"Macroeconomics, 2/e",321,6/6/2015
458,California State Polytechnic University-Pomona,Ownership Series: Ownership: Critical Thinking,59,4/6/2015
458,California State Polytechnic University-Pomona,Macroeconomics,58,6/25/2015
458,California State Polytechnic University-Pomona,"Writing for Life: Paragraphs and Essays, 3E",613,4/10/2015
458,California State Polytechnic University-Pomona,International Economics,581,12/29/2015
458,California State Polytechnic University-Pomona,Principles of Microeconomics,298,11/20/2015
458,California State Polytechnic University-Pomona,Introduction to Financial Accounting,357,1/28/2016
458,California State Polytechnic University-Pomona,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",277,3/12/2015
458,California State Polytechnic University-Pomona,"Strategies for Successful Writing, Concise Edition",42,2/29/2016
458,California State Polytechnic University-Pomona,Bridging the Gap,652,4/13/2015
458,California State Polytechnic University-Pomona,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",112,9/4/2015
458,California State Polytechnic University-Pomona,World of Short Stories: 20 Short Stories from Around the World,563,8/5/2015
458,California State Polytechnic University-Pomona,Intermediate Algebra,346,4/4/2015
458,California State Polytechnic University-Pomona,Academic Reading,480,6/15/2015
458,California State Polytechnic University-Pomona,"The Economics of Women, Men and Work",569,1/9/2016
458,California State Polytechnic University-Pomona,Mechanics of Materials,306,11/18/2015
458,California State Polytechnic University-Pomona,Opportunities and Challenges of Workplace Diversity,355,4/2/2015
458,California State Polytechnic University-Pomona,Introductory & Intermediate Algebra 3e,691,4/2/2015
458,California State Polytechnic University-Pomona,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,85,7/5/2015
458,California State Polytechnic University-Pomona,The Blair Reader,125,3/23/2015
458,California State Polytechnic University-Pomona,Microeconomics: Theory and Applications with Calculus,101,3/9/2015
458,California State Polytechnic University-Pomona,Customer Service: Career Success through Customer Loyalty,253,8/29/2015
459,Frostburg State University,Introduction to Materials Science,630,5/12/2015
459,Frostburg State University,"Strategies for Successful Writing, Concise Edition",681,7/13/2015
459,Frostburg State University,Mechanics of Materials,476,12/7/2015
459,Frostburg State University,Introductory & Intermediate Algebra 3e,598,5/24/2015
459,Frostburg State University,Global Marketing Management,71,7/19/2015
459,Frostburg State University,Fundamentals of Futures and Options Markets,383,9/21/2015
460,University of Utah,E-Commerce 2013,665,5/3/2015
460,University of Utah,Fundamentals of Human Resource Management,68,8/4/2015
460,University of Utah,"The Curious Writer, Brief Edition",446,6/16/2015
460,University of Utah,Mathematics for Business,356,4/25/2015
460,University of Utah,Economics,569,8/10/2015
460,University of Utah,MIS Essentials,440,4/6/2015
460,University of Utah,Survey of Economics,571,7/17/2015
460,University of Utah,Opportunities and Challenges of Workplace Diversity,236,10/25/2015
460,University of Utah,"Integrated Advertising, Promotion, and Marketing Communications",175,7/22/2015
460,University of Utah,Principles of Marketing,566,9/30/2015
460,University of Utah,The Practice of Public Relations,217,5/3/2015
460,University of Utah,Business Math Brief,176,9/20/2015
460,University of Utah,Mosaics: Reading and Writing Essays 6e,688,12/23/2015
460,University of Utah,"The Curious Writer, Concise Edition",42,2/6/2016
460,University of Utah,Engineering Vibration,630,11/25/2015
460,University of Utah,The Economics of Macro Issues,383,12/6/2015
460,University of Utah,Precalculus,226,12/8/2015
460,University of Utah,Macroeconomics,148,12/29/2015
460,University of Utah,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,269,1/30/2016
460,University of Utah,Ownership Series: Ownership: Accountability,523,2/19/2016
460,University of Utah,Principles of Microeconomics,610,8/20/2015
460,University of Utah,Principles of Operations Management,265,7/24/2015
460,University of Utah,Style: Lessons in Clarity and Grace 11E,144,3/15/2015
460,University of Utah,Precalculus,27,2/18/2016
460,University of Utah,Elementary & Intermediate Algebra,503,4/5/2015
460,University of Utah,Writing for Life: Sentences and Paragraphs,334,4/7/2015
461,North Carolina A & T State University,"Money, Banking, and the Financial System",361,2/7/2016
461,North Carolina A & T State University,Calculus and Its Applications Expanded Version,354,1/22/2016
461,North Carolina A & T State University,Macroeconomics,395,8/7/2015
461,North Carolina A & T State University,A First Course in Probability,462,1/16/2016
461,North Carolina A & T State University,Survey of Economics,470,12/2/2015
461,North Carolina A & T State University,Manager's Bookshelf,535,11/13/2015
461,North Carolina A & T State University,College Algebra: An Early Functions Approach,194,5/22/2015
461,North Carolina A & T State University,Making the Team,205,7/7/2015
461,North Carolina A & T State University,Math Lit,273,7/19/2015
461,North Carolina A & T State University,Macroeconomics,390,12/13/2015
461,North Carolina A & T State University,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",547,12/5/2015
461,North Carolina A & T State University,Strategies for Successful Writing,534,6/21/2015
461,North Carolina A & T State University,Building Java Programs,81,1/17/2016
461,North Carolina A & T State University,Manager's Bookshelf,589,10/4/2015
461,North Carolina A & T State University,QuickBooks Pro 2013: A Complete Course,423,5/6/2015
461,North Carolina A & T State University,"Cornerstones for Community College Success, 2/E",492,4/3/2015
461,North Carolina A & T State University,Aerodynamics for Engineers,424,9/16/2015
461,North Carolina A & T State University,Developmental Mathematics,691,11/11/2015
461,North Carolina A & T State University,Introduction to JavaScript Programming with XML and PHP,651,4/8/2015
461,North Carolina A & T State University,Fundamentals of Statistics,259,3/10/2015
461,North Carolina A & T State University,Intercultural Business Communication,138,8/7/2015
461,North Carolina A & T State University,Modern Systems Analysis and Design,377,1/24/2016
461,North Carolina A & T State University,Operations Management,456,5/26/2015
461,North Carolina A & T State University,Calculus and Its Applications Expanded Version,132,11/4/2015
462,Northland International University,The Economics of Macro Issues,591,8/15/2015
462,Northland International University,"The Curious Writer, Concise Edition",594,4/10/2015
462,Northland International University,Economics,683,8/25/2015
462,Northland International University,Mechanics of Materials,31,11/15/2015
462,Northland International University,Hands-On Database,584,11/16/2015
462,Northland International University,Introduction to JavaScript Programming with XML and PHP,279,8/26/2015
462,Northland International University,Guide to Managerial Communication,203,7/15/2015
462,Northland International University,Economics Today,213,3/7/2015
462,Northland International University,E-Commerce 2013,609,10/5/2015
462,Northland International University,Technical Communication,45,4/18/2015
463,The University of Texas at Tyler,Elementary Algebra,55,9/23/2015
463,The University of Texas at Tyler,The DK Handbook,531,5/13/2015
464,Texas Tech University Health Sciences Center,Elementary Statistics,120,12/24/2015
464,Texas Tech University Health Sciences Center,Horngren's Financial & Managerial Accounting,122,3/25/2015
464,Texas Tech University Health Sciences Center,The Blair Reader,580,9/3/2015
464,Texas Tech University Health Sciences Center,Global Marketing Management,364,3/21/2015
464,Texas Tech University Health Sciences Center,College Algebra,675,5/7/2015
464,Texas Tech University Health Sciences Center,Using MIS,56,5/31/2015
464,Texas Tech University Health Sciences Center,Fundamentals of Communication Systems,563,6/9/2015
464,Texas Tech University Health Sciences Center,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",516,8/28/2015
464,Texas Tech University Health Sciences Center,Manager's Bookshelf,457,1/17/2016
464,Texas Tech University Health Sciences Center,"The Prentice Hall Guide for College Writers, Brief Edition",108,4/25/2015
464,Texas Tech University Health Sciences Center,Intermediate Algebra: Concepts & Applications,355,1/28/2016
464,Texas Tech University Health Sciences Center,Mosaics: Reading and Writing Essays 6e,203,2/22/2016
465,Bais Medrash Elyon,Opportunities and Challenges of Workplace Diversity,405,4/27/2015
465,Bais Medrash Elyon,Building Java Programs,379,7/21/2015
465,Bais Medrash Elyon,Economics Today: The Macro View,130,3/6/2016
465,Bais Medrash Elyon,Style: Lessons in Clarity and Grace 11E,568,11/4/2015
466,Cornell University,Strategies for Successful Writing,393,10/3/2015
466,Cornell University,College Algebra,563,12/15/2015
466,Cornell University,Precalculus with Modeling & Visualization,592,8/24/2015
466,Cornell University,Fundamentals of Human Resource Management,595,10/23/2015
466,Cornell University,Manager's Bookshelf,659,5/25/2015
466,Cornell University,Fundamentals of Statistics,368,8/26/2015
466,Cornell University,Essentials of Database Management,497,7/24/2015
466,Cornell University,C++ How to Program (Early Objects Version),154,9/13/2015
466,Cornell University,International Economics,481,2/18/2016
467,University of Louisiana at Monroe,Strategies for Successful Writing,232,3/19/2015
467,University of Louisiana at Monroe,Economics,491,2/28/2016
467,University of Louisiana at Monroe,The Economics of Sports,313,7/5/2015
467,University of Louisiana at Monroe,E-Marketing,630,11/2/2015
467,University of Louisiana at Monroe,"Writing for Life: Paragraphs and Essays, 3E",637,4/18/2015
467,University of Louisiana at Monroe,Hands-On Database,428,12/5/2015
467,University of Louisiana at Monroe,Writing for Life: Sentences and Paragraphs,557,8/1/2015
467,University of Louisiana at Monroe,Internetworking with TCP/IP Volume One,656,7/13/2015
467,University of Louisiana at Monroe,Personal Finance,634,7/27/2015
467,University of Louisiana at Monroe,"Writing for Life: Paragraphs and Essays, 3E",495,6/9/2015
467,University of Louisiana at Monroe,Accounting Information Systems: The Crossroads of Accounting and IT 2e,240,7/3/2015
467,University of Louisiana at Monroe,John E. Freund's Mathematical Statistics with Applications,536,9/15/2015
467,University of Louisiana at Monroe,Marketing Research,170,11/13/2015
468,Stony Brook University,Digital Business Networks,113,5/22/2015
468,Stony Brook University,Basics of Web Design: HTML5 & CSS3,581,9/12/2015
468,Stony Brook University,Corporate Finance,67,8/10/2015
468,Stony Brook University,Using MIS,624,9/7/2015
468,Stony Brook University,Engineering Vibration,49,7/17/2015
468,Stony Brook University,Strategies for Successful Writing,67,8/15/2015
468,Stony Brook University,Mosaics: Reading and Writing Paragraphs,636,6/28/2015
468,Stony Brook University,Manager's Bookshelf,214,1/29/2016
468,Stony Brook University,Information Systems Today,87,10/9/2015
468,Stony Brook University,Principles of Risk Management and Insurance,42,12/1/2015
468,Stony Brook University,Economics Today: The Micro View,478,6/5/2015
468,Stony Brook University,Macroeconomics,663,9/10/2015
468,Stony Brook University,Starting Out With Visual Basic,331,10/13/2015
468,Stony Brook University,Foundations of Finance,218,4/19/2015
468,Stony Brook University,"Integrated Advertising, Promotion, and Marketing Communications",540,1/19/2016
468,Stony Brook University,Managerial Economics,68,6/9/2015
468,Stony Brook University,Psychology of Investing,478,5/8/2015
468,Stony Brook University,Management Information Systems,378,9/10/2015
468,Stony Brook University,Electronic Commerce 2012,76,3/3/2016
469,Iowa State University,Data Structures and Algorithm Analysis in C++,334,10/14/2015
469,Iowa State University,Ownership Series: Ownership: Critical Thinking,112,1/9/2016
469,Iowa State University,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,516,8/15/2015
469,Iowa State University,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",421,12/9/2015
469,Iowa State University,Excursions in Modern Mathematics,684,2/21/2016
469,Iowa State University,The DK Handbook,478,7/4/2015
469,Iowa State University,The Prentice Hall Guide for College Writers,558,7/5/2015
469,Iowa State University,Statistical Reasoning for Everyday Life,370,8/9/2015
469,Iowa State University,Prose Reader,688,3/11/2015
469,Iowa State University,Precalculus,230,2/10/2016
469,Iowa State University,Calculus and Its Applications Expanded Version,190,10/10/2015
469,Iowa State University,Modern Systems Analysis and Design,320,7/30/2015
469,Iowa State University,Elementary Algebra,396,5/31/2015
469,Iowa State University,Human Resource Management,107,4/15/2015
469,Iowa State University,Prealgebra  5e,228,9/11/2015
469,Iowa State University,Modern Systems Analysis and Design,526,5/4/2015
469,Iowa State University,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",213,10/12/2015
469,Iowa State University,World of Short Stories: 20 Short Stories from Around the World,189,12/7/2015
469,Iowa State University,Writing for Life: Sentences and Paragraphs,568,10/1/2015
469,Iowa State University,Managerial Economics,328,10/4/2015
469,Iowa State University,"Macroeconomics, 2/e",496,2/26/2016
469,Iowa State University,Principles of Marketing,625,4/15/2015
469,Iowa State University,Management Information Systems,131,3/13/2015
469,Iowa State University,Marketing Plan Handbook,491,4/13/2015
469,Iowa State University,Writing for Life: Sentences and Paragraphs,109,4/6/2015
469,Iowa State University,Systems Analysis and Design,155,5/15/2015
469,Iowa State University,Digital Business Networks,482,5/6/2015
470,Baker University,Using MIS,60,4/14/2015
470,Baker University,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,341,9/18/2015
470,Baker University,Modern Systems Analysis and Design,700,11/7/2015
470,Baker University,Entrepreneurial Finance,668,9/24/2015
470,Baker University,Making the Team,335,7/19/2015
470,Baker University,Starting Out with C++: Early Objects,290,5/6/2015
470,Baker University,Accounting Information Systems: The Crossroads of Accounting and IT 2e,606,2/8/2016
470,Baker University,Environmental Law,301,5/20/2015
470,Baker University,"Cornerstones for Community College Success, 2/E",64,10/6/2015
470,Baker University,International Monetary & Financial  Economics,318,6/21/2015
470,Baker University,Sterling Stories,56,7/6/2015
470,Baker University,Human Resource Management,403,4/23/2015
470,Baker University,Academic Reading,326,7/14/2015
470,Baker University,Economics Today: The Macro View,137,1/5/2016
470,Baker University,Basic Technical Mathematics,683,11/6/2015
470,Baker University,Business Communication Essentials,118,10/27/2015
470,Baker University,Strategies for Successful Writing,364,8/8/2015
470,Baker University,"Prealgebra and Introductory Algebra, 4e",194,7/10/2015
470,Baker University,Literature and the Writing Process,159,5/17/2015
470,Baker University,Mathematics for Elementary Teachers with Activity Manual,644,3/30/2015
470,Baker University,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",309,7/10/2015
470,Baker University,Java Software Structures,245,8/13/2015
470,Baker University,Electrical Engineering: Principles & Applications,693,11/20/2015
470,Baker University,Elementary Statistics Using Excel,594,10/24/2015
470,Baker University,Microeconomics,406,10/18/2015
471,Faith Evangelical College & Seminary,Java Software Structures,266,1/11/2016
471,Faith Evangelical College & Seminary,Starting out with Visual C# 2012 (with CD-Rom),343,8/16/2015
471,Faith Evangelical College & Seminary,Survey of Economics,405,11/24/2015
471,Faith Evangelical College & Seminary,Horngren's Financial & Managerial Accounting,374,8/30/2015
471,Faith Evangelical College & Seminary,Prealgebra  5e,147,10/26/2015
471,Faith Evangelical College & Seminary,"Strategies for Successful Writing, Concise Edition",152,2/18/2016
471,Faith Evangelical College & Seminary,The Blair Reader,523,4/2/2015
471,Faith Evangelical College & Seminary,Technical Communication,207,10/18/2015
471,Faith Evangelical College & Seminary,"Integrated Advertising, Promotion, and Marketing Communications",174,2/18/2016
471,Faith Evangelical College & Seminary,The Prentice Hall Guide for College Writers,271,6/4/2015
471,Faith Evangelical College & Seminary,Academic Reading,368,2/12/2016
471,Faith Evangelical College & Seminary,Sterling Stories,284,7/10/2015
471,Faith Evangelical College & Seminary,Psychology of Investing,76,5/5/2015
471,Faith Evangelical College & Seminary,Environmental Law,382,1/10/2016
471,Faith Evangelical College & Seminary,Essentials of Database Management,430,10/10/2015
471,Faith Evangelical College & Seminary,Microeconomics,465,6/30/2015
471,Faith Evangelical College & Seminary,Brief Calculus & Its Applications,172,4/8/2015
471,Faith Evangelical College & Seminary,Introduction to Engineering Analysis,276,7/29/2015
471,Faith Evangelical College & Seminary,Electrical Engineering: Principles & Applications,512,6/6/2015
471,Faith Evangelical College & Seminary,Intermediate Algebra 10,281,8/6/2015
471,Faith Evangelical College & Seminary,"Career Tool Kit, The: Skills for Success",235,5/16/2015
472,Michigan Technological University,Macroeconomics,586,3/9/2015
472,Michigan Technological University,Systems Analysis and Design,418,6/13/2015
472,Michigan Technological University,Statics and Mechanics of Materials,91,11/23/2015
472,Michigan Technological University,College Algebra with Modeling & Visualization,59,1/8/2016
472,Michigan Technological University,Starting Out with C++: Early Objects,258,1/4/2016
472,Michigan Technological University,Managerial Economics,118,1/15/2016
472,Michigan Technological University,"The Economics of Women, Men and Work",123,7/19/2015
472,Michigan Technological University,E-Commerce 2013,504,9/19/2015
472,Michigan Technological University,Precalculus,481,5/8/2015
473,Yeshiva Toras Chaim Talmudical Seminary,The Economics of Public Issues,49,7/16/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Calculus and Its Applications Expanded Version,475,12/10/2015
473,Yeshiva Toras Chaim Talmudical Seminary,"Cornerstones for Community College Success, 2/E",299,1/12/2016
473,Yeshiva Toras Chaim Talmudical Seminary,"Writing for Life: Paragraphs and Essays, 3E",508,6/4/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Ownership Series: Ownership: Accountability,598,10/15/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Data Structures and Algorithm Analysis in C++,602,12/30/2015
473,Yeshiva Toras Chaim Talmudical Seminary,"Cornerstones for Community College Success, 2/E",290,2/18/2016
473,Yeshiva Toras Chaim Talmudical Seminary,Management Information Systems,629,7/29/2015
473,Yeshiva Toras Chaim Talmudical Seminary,C++ How to Program (Early Objects Version),510,4/2/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Aerodynamics for Engineers,442,7/26/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Macroeconomics,612,8/27/2015
473,Yeshiva Toras Chaim Talmudical Seminary,The DK Handbook,28,6/17/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Style: Lessons in Clarity and Grace 11E,70,8/3/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Prose Reader,504,4/30/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Ownership Series: Ownership: Effective Planning,28,7/2/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Basic College Vocabulary Strategies,663,10/10/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Accounting Information Systems: The Crossroads of Accounting and IT 2e,35,6/20/2015
473,Yeshiva Toras Chaim Talmudical Seminary,"The Economics of Women, Men and Work",694,5/7/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Business Math,606,12/18/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Horngren's Financial & Managerial Accounting. The Financial Chapters,476,7/27/2015
473,Yeshiva Toras Chaim Talmudical Seminary,Cornerstones for College Success,388,9/29/2015
